user_id	user_int
U112441	3827
U62157	3828
U55081	3829
U4669	3830
U40208	3831
U20271	3832
U98966	3833
U39167	3834
U146641	3835
U3361	3836
U39093	3837
U17886	3838
U5062	3839
U103519	3840
U187689	3841
U115783	3842
U143809	3843
U127078	3844
U23135	3845
U4079	3846
U9707	3847
U91988	3848
U26789	3849
U128593	3850
U102418	3851
U102454	3852
U17175	3853
U10342	3854
U3119	3855
U43732	3856
U39408	3857
U171959	3858
U13239	3859
U58418	3860
U158575	3861
U139997	3862
U131216	3863
U102228	3864
U158092	3865
U10808	3866
U108456	3867
U77136	3868
U91505	3869
U18669	3870
U46714	3871
U99130	3872
U30321	3873
U134358	3874
U94298	3875
U2799	3876
U135865	3877
U173759	3878
U6164	3879
U146167	3880
U89795	3881
U195073	3882
U50671	3883
U19194	3884
U14353	3885
U39848	3886
U13034	3887
U12195	3888
U14595	3889
U40099	3890
U9984	3891
U89684	3892
U97017	3893
U53532	3894
U35423	3895
U59012	3896
U50572	3897
U19196	3898
U82963	3899
U130665	3900
U119634	3901
U38237	3902
U27610	3903
U113239	3904
U96772	3905
U43976	3906
U102405	3907
U32882	3908
U9141	3909
U34121	3910
U152421	3911
U175292	3912
U117134	3913
U14886	3914
U29853	3915
U46860	3916
U73778	3917
U194061	3918
U149709	3919
U165880	3920
U48948	3921
U58928	3922
U32778	3923
U51547	3924
U62119	3925
U137271	3926
U45765	3927
U200923	3928
U17632	3929
U2545	3930
U22663	3931
U106330	3932
U50656	3933
U49939	3934
U95094	3935
U15358	3936
U20194	3937
U6461	3938
U127052	3939
U15093	3940
U44016	3941
U213427	3942
U7751	3943
U16720	3944
U41507	3945
U30063	3946
U15897	3947
U141718	3948
U166699	3949
U61178	3950
U137198	3951
U92471	3952
U78345	3953
U116565	3954
U71934	3955
U95647	3956
U5449	3957
U92814	3958
U61575	3959
U15164	3960
U54126	3961
U56811	3962
U55900	3963
U220065	3964
U981	3965
U135267	3966
U15400	3967
U34319	3968
U9920	3969
U13599	3970
U9694	3971
U50317	3972
U12581	3973
U574	3974
U33327	3975
U43876	3976
U87487	3977
U56191	3978
U120874	3979
U127558	3980
U128791	3981
U69770	3982
U48134	3983
U75501	3984
U114532	3985
U8846	3986
U102154	3987
U40283	3988
U17486	3989
U120853	3990
U29927	3991
U33987	3992
U29294	3993
U37021	3994
U40651	3995
U124394	3996
U34868	3997
U21092	3998
U152270	3999
U68705	4000
U54757	4001
U51137	4002
U147905	4003
U27944	4004
U40749	4005
U31465	4006
U34622	4007
U66003	4008
U10314	4009
U117563	4010
U96961	4011
U41360	4012
U59316	4013
U120659	4014
U21248	4015
U91289	4016
U2011	4017
U21685	4018
U203763	4019
U162071	4020
U43191	4021
U71240	4022
U55695	4023
U116487	4024
U36741	4025
U34826	4026
U67449	4027
U18081	4028
U28288	4029
U118029	4030
U130723	4031
U70541	4032
U139549	4033
U146646	4034
U28822	4035
U109716	4036
U2241	4037
U143652	4038
U101154	4039
U85241	4040
U113403	4041
U15030	4042
U31511	4043
U39087	4044
U66179	4045
U143395	4046
U13065	4047
U53215	4048
U35783	4049
U29050	4050
U10681	4051
U143556	4052
U47582	4053
U31098	4054
U138853	4055
U92863	4056
U142705	4057
U8738	4058
U99382	4059
U75413	4060
U52949	4061
U78785	4062
U121609	4063
U100923	4064
U130413	4065
U22649	4066
U45674	4067
U7521	4068
U76303	4069
U134607	4070
U21292	4071
U133192	4072
U211530	4073
U9687	4074
U26291	4075
U105445	4076
U37414	4077
U3819	4078
U55593	4079
U182345	4080
U130795	4081
U116461	4082
U72340	4083
U7093	4084
U161365	4085
U46101	4086
U79626	4087
U57207	4088
U3483	4089
U93251	4090
U129825	4091
U22890	4092
U68096	4093
U22223	4094
U18877	4095
U2944	4096
U12421	4097
U117213	4098
U24150	4099
U6278	4100
U44519	4101
U208265	4102
U39789	4103
U6580	4104
U53339	4105
U27518	4106
U14202	4107
U135728	4108
U2090	4109
U38347	4110
U41655	4111
U111195	4112
U33519	4113
U87708	4114
U21939	4115
U33998	4116
U8725	4117
U89511	4118
U52310	4119
U37806	4120
U57789	4121
U107419	4122
U943	4123
U3365	4124
U10046	4125
U36766	4126
U16114	4127
U27115	4128
U93163	4129
U21591	4130
U27995	4131
U40952	4132
U5998	4133
U8854	4134
U47328	4135
U20116	4136
U172310	4137
U27784	4138
U27206	4139
U19391	4140
U50611	4141
U111439	4142
U26208	4143
U107303	4144
U30548	4145
U102015	4146
U31175	4147
U126425	4148
U77997	4149
U187633	4150
U324	4151
U57612	4152
U91426	4153
U40810	4154
U30921	4155
U100593	4156
U150352	4157
U14925	4158
U66016	4159
U146730	4160
U120660	4161
U2557	4162
U17069	4163
U167816	4164
U44724	4165
U59185	4166
U80246	4167
U51311	4168
U117232	4169
U151029	4170
U13672	4171
U141990	4172
U11305	4173
U142768	4174
U39962	4175
U613	4176
U22555	4177
U68113	4178
U86545	4179
U43192	4180
U23191	4181
U16254	4182
U158958	4183
U100894	4184
U60053	4185
U48814	4186
U146724	4187
U14737	4188
U138987	4189
U59511	4190
U17335	4191
U67721	4192
U64676	4193
U109434	4194
U86480	4195
U41731	4196
U88868	4197
U8983	4198
U1315	4199
U154602	4200
U112509	4201
U63013	4202
U12415	4203
U100272	4204
U24755	4205
U8507	4206
U124526	4207
U24900	4208
U139476	4209
U546	4210
U58816	4211
U8853	4212
U120245	4213
U20256	4214
U15488	4215
U84233	4216
U116210	4217
U6686	4218
U10769	4219
U50302	4220
U8760	4221
U65866	4222
U8781	4223
U42335	4224
U41252	4225
U78903	4226
U40193	4227
U114307	4228
U74418	4229
U27699	4230
U8979	4231
U88316	4232
U199785	4233
U2150	4234
U64087	4235
U77117	4236
U35001	4237
U103208	4238
U106761	4239
U18036	4240
U76010	4241
U130717	4242
U14098	4243
U1193	4244
U136452	4245
U132742	4246
U56026	4247
U66258	4248
U1608	4249
U120453	4250
U122585	4251
U80307	4252
U73595	4253
U31138	4254
U21741	4255
U102600	4256
U113944	4257
U2960	4258
U1557	4259
U85968	4260
U32710	4261
U17456	4262
U13906	4263
U7607	4264
U205535	4265
U113321	4266
U79282	4267
U185083	4268
U44820	4269
U18051	4270
U85930	4271
U28667	4272
U86295	4273
U687	4274
U81964	4275
U37611	4276
U38726	4277
U33126	4278
U16460	4279
U22407	4280
U3963	4281
U37891	4282
U12820	4283
U72958	4284
U22038	4285
U115040	4286
U35531	4287
U8634	4288
U55662	4289
U15627	4290
U14490	4291
U20613	4292
U204626	4293
U4792	4294
U116575	4295
U150959	4296
U117595	4297
U38204	4298
U22075	4299
U119100	4300
U34803	4301
U77641	4302
U70945	4303
U78690	4304
U40764	4305
U65478	4306
U29887	4307
U7007	4308
U11224	4309
U122763	4310
U225243	4311
U191250	4312
U51960	4313
U36985	4314
U12683	4315
U27259	4316
U16905	4317
U223975	4318
U105716	4319
U17938	4320
U88154	4321
U88723	4322
U4796	4323
U91073	4324
U11980	4325
U84010	4326
U153615	4327
U182400	4328
U10872	4329
U36629	4330
U52847	4331
U74039	4332
U17108	4333
U13418	4334
U31956	4335
U6054	4336
U31754	4337
U64184	4338
U132260	4339
U26201	4340
U21160	4341
U211339	4342
U22044	4343
U101905	4344
U152179	4345
U17546	4346
U17207	4347
U69494	4348
U21152	4349
U79025	4350
U18868	4351
U47354	4352
U136681	4353
U2442	4354
U2446	4355
U9683	4356
U353	4357
U41869	4358
U76297	4359
U121554	4360
U40746	4361
U126750	4362
U44919	4363
U133321	4364
U34714	4365
U3067	4366
U93352	4367
U69246	4368
U103666	4369
U9418	4370
U9810	4371
U124643	4372
U148595	4373
U3550	4374
U31293	4375
U33296	4376
U98602	4377
U1574	4378
U158369	4379
U15858	4380
U86258	4381
U2515	4382
U10964	4383
U68037	4384
U29642	4385
U93298	4386
U88421	4387
U131454	4388
U43629	4389
U20950	4390
U148324	4391
U66792	4392
U133103	4393
U34733	4394
U90126	4395
U135935	4396
U111337	4397
U62822	4398
U135115	4399
U10874	4400
U33544	4401
U30216	4402
U105448	4403
U5803	4404
U60415	4405
U77946	4406
U94726	4407
U61683	4408
U9598	4409
U24235	4410
U25360	4411
U8453	4412
U48292	4413
U11739	4414
U96668	4415
U135118	4416
U113897	4417
U3416	4418
U7808	4419
U94	4420
U9796	4421
U13838	4422
U21782	4423
U25602	4424
U126363	4425
U43495	4426
U106431	4427
U160206	4428
U83890	4429
U19184	4430
U7107	4431
U30223	4432
U104629	4433
U30665	4434
U17417	4435
U1159	4436
U54636	4437
U61149	4438
U17958	4439
U99320	4440
U30433	4441
U46085	4442
U16685	4443
U54474	4444
U62804	4445
U19258	4446
U1464	4447
U180825	4448
U26682	4449
U88779	4450
U77029	4451
U10956	4452
U1329	4453
U37273	4454
U77362	4455
U71845	4456
U15099	4457
U95604	4458
U9607	4459
U39739	4460
U73893	4461
U108323	4462
U27289	4463
U42252	4464
U2478	4465
U93355	4466
U13653	4467
U17252	4468
U34417	4469
U27016	4470
U195687	4471
U122564	4472
U132923	4473
U154299	4474
U85049	4475
U129294	4476
U7534	4477
U64083	4478
U31289	4479
U48025	4480
U15552	4481
U35203	4482
U39967	4483
U26244	4484
U134568	4485
U125035	4486
U20737	4487
U8106	4488
U126325	4489
U160496	4490
U148867	4491
U41193	4492
U45328	4493
U42091	4494
U18609	4495
U70421	4496
U50484	4497
U7708	4498
U102675	4499
U107939	4500
U1960	4501
U17743	4502
U131991	4503
U83190	4504
U44139	4505
U43502	4506
U77370	4507
U1126	4508
U41811	4509
U41887	4510
U70135	4511
U36454	4512
U64295	4513
U11110	4514
U25735	4515
U2744	4516
U50254	4517
U26650	4518
U14904	4519
U9129	4520
U43754	4521
U83380	4522
U6723	4523
U49310	4524
U16068	4525
U52389	4526
U4788	4527
U42421	4528
U45803	4529
U709	4530
U93704	4531
U123671	4532
U93726	4533
U32989	4534
U4523	4535
U13384	4536
U127716	4537
U82735	4538
U128904	4539
U2052	4540
U72386	4541
U119321	4542
U30858	4543
U59796	4544
U60427	4545
U4791	4546
U103191	4547
U102603	4548
U132605	4549
U9503	4550
U14140	4551
U18160	4552
U2312	4553
U13683	4554
U11612	4555
U20051	4556
U127929	4557
U63022	4558
U51712	4559
U74009	4560
U82954	4561
U14190	4562
U43404	4563
U43595	4564
U21694	4565
U53970	4566
U15542	4567
U46965	4568
U120055	4569
U84048	4570
U5000	4571
U6022	4572
U11939	4573
U7532	4574
U102208	4575
U123552	4576
U51523	4577
U1145	4578
U62762	4579
U15256	4580
U149694	4581
U139041	4582
U26099	4583
U32604	4584
U29271	4585
U116408	4586
U23367	4587
U90076	4588
U41777	4589
U12663	4590
U212699	4591
U40118	4592
U6698	4593
U63592	4594
U110279	4595
U75812	4596
U12816	4597
U4597	4598
U51002	4599
U20686	4600
U92526	4601
U42042	4602
U126568	4603
U60396	4604
U162824	4605
U17777	4606
U25530	4607
U16147	4608
U9022	4609
U106193	4610
U224553	4611
U95004	4612
U208760	4613
U28575	4614
U65960	4615
U32365	4616
U104102	4617
U29914	4618
U131858	4619
U214586	4620
U35706	4621
U114679	4622
U91438	4623
U88946	4624
U12688	4625
U121364	4626
U12407	4627
U24303	4628
U64713	4629
U57006	4630
U5717	4631
U18455	4632
U122290	4633
U158356	4634
U8205	4635
U25774	4636
U674	4637
U125481	4638
U12156	4639
U15210	4640
U63331	4641
U9883	4642
U98206	4643
U114233	4644
U17904	4645
U21028	4646
U145820	4647
U4428	4648
U54411	4649
U31225	4650
U181426	4651
U96253	4652
U115770	4653
U103616	4654
U1927	4655
U79602	4656
U4957	4657
U23985	4658
U100485	4659
U10991	4660
U176970	4661
U96497	4662
U139797	4663
U125075	4664
U25934	4665
U10940	4666
U718	4667
U94848	4668
U187944	4669
U200211	4670
U71575	4671
U17587	4672
U69834	4673
U10200	4674
U122302	4675
U95075	4676
U43683	4677
U56757	4678
U71473	4679
U82822	4680
U43003	4681
U5385	4682
U209609	4683
U68929	4684
U84999	4685
U66317	4686
U67588	4687
U40403	4688
U27963	4689
U102304	4690
U46821	4691
U9179	4692
U81585	4693
U54078	4694
U22056	4695
U75312	4696
U14234	4697
U90868	4698
U39257	4699
U114776	4700
U28677	4701
U23398	4702
U29992	4703
U1461	4704
U24624	4705
U9478	4706
U69513	4707
U106103	4708
U33796	4709
U28422	4710
U47349	4711
U133747	4712
U223820	4713
U10544	4714
U219106	4715
U98433	4716
U80268	4717
U138863	4718
U171827	4719
U75196	4720
U97439	4721
U2063	4722
U28796	4723
U71772	4724
U16193	4725
U112684	4726
U47705	4727
U175705	4728
U4954	4729
U89272	4730
U80997	4731
U55617	4732
U27855	4733
U26394	4734
U11752	4735
U48578	4736
U19347	4737
U48033	4738
U27573	4739
U14152	4740
U15278	4741
U25778	4742
U4822	4743
U130008	4744
U196676	4745
U6789	4746
U3788	4747
U7576	4748
U205454	4749
U81627	4750
U224425	4751
U5335	4752
U3557	4753
U30305	4754
U128721	4755
U26144	4756
U39569	4757
U51286	4758
U8373	4759
U90272	4760
U152145	4761
U27174	4762
U43690	4763
U9803	4764
U184533	4765
U51439	4766
U29511	4767
U69545	4768
U54579	4769
U3152	4770
U13188	4771
U6268	4772
U16809	4773
U93448	4774
U78354	4775
U1840	4776
U120309	4777
U213060	4778
U24413	4779
U14311	4780
U3215	4781
U46506	4782
U117970	4783
U61800	4784
U794	4785
U23593	4786
U35961	4787
U1111	4788
U43534	4789
U21785	4790
U112062	4791
U25298	4792
U151904	4793
U6163	4794
U104180	4795
U38341	4796
U1866	4797
U7833	4798
U74273	4799
U21404	4800
U29602	4801
U62451	4802
U57082	4803
U25876	4804
U32200	4805
U144066	4806
U236	4807
U133377	4808
U10016	4809
U143675	4810
U3902	4811
U33983	4812
U8647	4813
U119594	4814
U60294	4815
U132290	4816
U172830	4817
U61226	4818
U27714	4819
U12712	4820
U73665	4821
U180966	4822
U128871	4823
U97349	4824
U61164	4825
U76841	4826
U178049	4827
U118304	4828
U83151	4829
U126119	4830
U61979	4831
U109437	4832
U36026	4833
U19063	4834
U75519	4835
U39061	4836
U101	4837
U44832	4838
U75033	4839
U44906	4840
U3007	4841
U7800	4842
U27663	4843
U5162	4844
U21908	4845
U26269	4846
U7941	4847
U17550	4848
U144784	4849
U21759	4850
U23399	4851
U1676	4852
U35251	4853
U32547	4854
U15816	4855
U134713	4856
U29929	4857
U59747	4858
U33639	4859
U32722	4860
U60349	4861
U85072	4862
U45187	4863
U37074	4864
U16152	4865
U150821	4866
U1695	4867
U54083	4868
U107929	4869
U2637	4870
U24260	4871
U124921	4872
U83218	4873
U21120	4874
U38588	4875
U98341	4876
U17536	4877
U6117	4878
U70571	4879
U92182	4880
U77069	4881
U118538	4882
U26858	4883
U24125	4884
U135887	4885
U83973	4886
U18800	4887
U24852	4888
U155965	4889
U5581	4890
U90914	4891
U50414	4892
U19055	4893
U111928	4894
U49235	4895
U226793	4896
U148881	4897
U26897	4898
U64515	4899
U212250	4900
U11420	4901
U76391	4902
U106763	4903
U97543	4904
U43173	4905
U106730	4906
U44740	4907
U157407	4908
U111202	4909
U207941	4910
U540	4911
U3797	4912
U12318	4913
U25765	4914
U27566	4915
U176430	4916
U1722	4917
U8203	4918
U21251	4919
U25140	4920
U1814	4921
U5932	4922
U51675	4923
U42107	4924
U89924	4925
U5349	4926
U135469	4927
U149250	4928
U169342	4929
U50833	4930
U115406	4931
U11845	4932
U12855	4933
U2625	4934
U54513	4935
U27533	4936
U5622	4937
U86735	4938
U21396	4939
U95183	4940
U75345	4941
U164474	4942
U34387	4943
U67108	4944
U20356	4945
U178608	4946
U36493	4947
U8216	4948
U22468	4949
U46009	4950
U4334	4951
U55592	4952
U203334	4953
U117669	4954
U89571	4955
U36303	4956
U225125	4957
U8174	4958
U44888	4959
U20749	4960
U30537	4961
U12286	4962
U45186	4963
U14020	4964
U40	4965
U103111	4966
U38871	4967
U13832	4968
U2421	4969
U114900	4970
U57220	4971
U115972	4972
U1180	4973
U43562	4974
U133821	4975
U105616	4976
U40064	4977
U76724	4978
U154024	4979
U5236	4980
U32221	4981
U78526	4982
U14138	4983
U5481	4984
U67907	4985
U23904	4986
U31026	4987
U44364	4988
U81851	4989
U5468	4990
U5535	4991
U127930	4992
U18500	4993
U3671	4994
U40216	4995
U160711	4996
U14640	4997
U1583	4998
U118589	4999
U69602	5000
U133957	5001
U32962	5002
U90476	5003
U51491	5004
U108525	5005
U23906	5006
U20034	5007
U171591	5008
U53036	5009
U9754	5010
U24465	5011
U101229	5012
U71749	5013
U92537	5014
U949	5015
U175315	5016
U5980	5017
U34884	5018
U145000	5019
U12336	5020
U76667	5021
U26053	5022
U16451	5023
U18808	5024
U47463	5025
U117081	5026
U56343	5027
U92266	5028
U38687	5029
U23031	5030
U167962	5031
U80480	5032
U27851	5033
U20698	5034
U165410	5035
U105734	5036
U50143	5037
U119316	5038
U52020	5039
U17756	5040
U11803	5041
U7263	5042
U56908	5043
U147492	5044
U137467	5045
U10221	5046
U157496	5047
U9908	5048
U183281	5049
U5210	5050
U196653	5051
U2650	5052
U10630	5053
U33637	5054
U18508	5055
U157658	5056
U110854	5057
U21072	5058
U49655	5059
U21823	5060
U154260	5061
U67945	5062
U122805	5063
U137422	5064
U101853	5065
U48543	5066
U12845	5067
U179439	5068
U23282	5069
U25459	5070
U55943	5071
U59691	5072
U197107	5073
U117354	5074
U42779	5075
U39892	5076
U2538	5077
U20758	5078
U90763	5079
U142473	5080
U81650	5081
U15941	5082
U110737	5083
U85248	5084
U5909	5085
U64856	5086
U23935	5087
U114636	5088
U60532	5089
U26871	5090
U25426	5091
U144155	5092
U3672	5093
U6511	5094
U9185	5095
U82716	5096
U4684	5097
U22081	5098
U16277	5099
U33711	5100
U100147	5101
U148788	5102
U13039	5103
U68853	5104
U37691	5105
U50982	5106
U44447	5107
U43926	5108
U13715	5109
U88951	5110
U81329	5111
U130370	5112
U58752	5113
U68942	5114
U38653	5115
U47432	5116
U63725	5117
U96890	5118
U95000	5119
U20621	5120
U36613	5121
U32371	5122
U145148	5123
U109838	5124
U147107	5125
U9005	5126
U23393	5127
U166983	5128
U195403	5129
U1731	5130
U191357	5131
U101979	5132
U17793	5133
U24357	5134
U38352	5135
U5125	5136
U35958	5137
U75619	5138
U61342	5139
U84088	5140
U11692	5141
U116073	5142
U82869	5143
U92686	5144
U17689	5145
U25328	5146
U68673	5147
U153834	5148
U146559	5149
U37409	5150
U52425	5151
U51974	5152
U65927	5153
U100926	5154
U2629	5155
U61429	5156
U79137	5157
U219882	5158
U120004	5159
U69987	5160
U22595	5161
U13359	5162
U40322	5163
U194902	5164
U45806	5165
U110462	5166
U39307	5167
U67481	5168
U89021	5169
U27376	5170
U71	5171
U100253	5172
U67618	5173
U7445	5174
U3347	5175
U45071	5176
U79965	5177
U98055	5178
U56370	5179
U88590	5180
U118031	5181
U25003	5182
U143746	5183
U27597	5184
U11027	5185
U69653	5186
U9964	5187
U4140	5188
U32924	5189
U18986	5190
U12235	5191
U114492	5192
U6098	5193
U4578	5194
U25781	5195
U112827	5196
U99843	5197
U85146	5198
U58872	5199
U50028	5200
U157852	5201
U16537	5202
U160758	5203
U3163	5204
U100500	5205
U38784	5206
U128849	5207
U145834	5208
U96944	5209
U103437	5210
U52058	5211
U43457	5212
U91574	5213
U118989	5214
U27539	5215
U1659	5216
U120253	5217
U24770	5218
U13270	5219
U4724	5220
U34989	5221
U48888	5222
U31261	5223
U106152	5224
U139312	5225
U110823	5226
U10805	5227
U24382	5228
U5902	5229
U99247	5230
U108	5231
U16212	5232
U3035	5233
U58061	5234
U39125	5235
U52614	5236
U41821	5237
U2679	5238
U35407	5239
U17524	5240
U45022	5241
U153541	5242
U36705	5243
U106994	5244
U157386	5245
U120487	5246
U85650	5247
U66023	5248
U61357	5249
U19737	5250
U136843	5251
U1219	5252
U1465	5253
U26249	5254
U129919	5255
U58029	5256
U145683	5257
U20421	5258
U203343	5259
U16278	5260
U33028	5261
U25890	5262
U34920	5263
U79439	5264
U107370	5265
U111930	5266
U194088	5267
U25668	5268
U50337	5269
U16840	5270
U171260	5271
U213958	5272
U60793	5273
U77615	5274
U65430	5275
U28282	5276
U4853	5277
U8053	5278
U7780	5279
U19897	5280
U66400	5281
U71306	5282
U41651	5283
U118053	5284
U21949	5285
U186897	5286
U92035	5287
U24298	5288
U201194	5289
U91950	5290
U201252	5291
U12429	5292
U49215	5293
U28697	5294
U55939	5295
U31531	5296
U23590	5297
U62842	5298
U169550	5299
U132770	5300
U21528	5301
U65179	5302
U29167	5303
U16640	5304
U79216	5305
U35172	5306
U1131	5307
U13955	5308
U83805	5309
U7412	5310
U125865	5311
U178500	5312
U143166	5313
U7032	5314
U23707	5315
U597	5316
U112506	5317
U33456	5318
U68073	5319
U125558	5320
U130605	5321
U67470	5322
U39163	5323
U137872	5324
U7279	5325
U22912	5326
U84364	5327
U21847	5328
U5459	5329
U14702	5330
U129031	5331
U21517	5332
U83099	5333
U7029	5334
U37277	5335
U50405	5336
U144731	5337
U100689	5338
U77349	5339
U18203	5340
U20212	5341
U43207	5342
U27761	5343
U68016	5344
U13895	5345
U167828	5346
U12219	5347
U16632	5348
U177923	5349
U22152	5350
U200631	5351
U3517	5352
U193896	5353
U138914	5354
U159086	5355
U35988	5356
U164157	5357
U153352	5358
U5392	5359
U15564	5360
U12101	5361
U1634	5362
U14260	5363
U97692	5364
U155433	5365
U117260	5366
U133710	5367
U154373	5368
U15534	5369
U11910	5370
U16355	5371
U29876	5372
U57435	5373
U87544	5374
U57873	5375
U115919	5376
U59323	5377
U78166	5378
U62070	5379
U29773	5380
U26383	5381
U11479	5382
U78840	5383
U68577	5384
U27645	5385
U152694	5386
U3564	5387
U120886	5388
U101280	5389
U154226	5390
U47864	5391
U115302	5392
U51537	5393
U109957	5394
U9001	5395
U152756	5396
U176748	5397
U26165	5398
U142517	5399
U16382	5400
U75088	5401
U49089	5402
U6558	5403
U20358	5404
U101969	5405
U97397	5406
U45828	5407
U22177	5408
U32935	5409
U13559	5410
U14161	5411
U56404	5412
U14407	5413
U81087	5414
U15819	5415
U167146	5416
U5874	5417
U5678	5418
U61521	5419
U33631	5420
U48211	5421
U105532	5422
U7987	5423
U11765	5424
U60876	5425
U18824	5426
U125805	5427
U26414	5428
U97146	5429
U146765	5430
U26246	5431
U54123	5432
U130966	5433
U135433	5434
U131949	5435
U16507	5436
U30097	5437
U205769	5438
U17731	5439
U33453	5440
U19402	5441
U80138	5442
U57792	5443
U24143	5444
U22062	5445
U28125	5446
U225202	5447
U87123	5448
U32745	5449
U138847	5450
U120235	5451
U664	5452
U587	5453
U90503	5454
U47141	5455
U47218	5456
U30265	5457
U87672	5458
U103531	5459
U4735	5460
U1848	5461
U109650	5462
U29956	5463
U32853	5464
U28226	5465
U15754	5466
U8712	5467
U110396	5468
U8802	5469
U83157	5470
U944	5471
U98564	5472
U86127	5473
U38082	5474
U1798	5475
U100890	5476
U175792	5477
U137324	5478
U16428	5479
U11748	5480
U16906	5481
U57198	5482
U84609	5483
U23009	5484
U18386	5485
U53488	5486
U31655	5487
U85185	5488
U35396	5489
U12877	5490
U68982	5491
U20856	5492
U15165	5493
U187545	5494
U71965	5495
U164787	5496
U15786	5497
U35153	5498
U101682	5499
U105338	5500
U126057	5501
U32454	5502
U19175	5503
U162190	5504
U52340	5505
U59786	5506
U49318	5507
U11032	5508
U95938	5509
U4589	5510
U89531	5511
U92524	5512
U26231	5513
U5376	5514
U64603	5515
U130954	5516
U78338	5517
U3360	5518
U5612	5519
U42417	5520
U77772	5521
U89037	5522
U140386	5523
U95815	5524
U13960	5525
U64256	5526
U74806	5527
U155	5528
U58217	5529
U86269	5530
U20614	5531
U17724	5532
U12588	5533
U7176	5534
U109473	5535
U13629	5536
U29378	5537
U38110	5538
U148486	5539
U13403	5540
U37326	5541
U22765	5542
U50744	5543
U37232	5544
U29727	5545
U22415	5546
U21857	5547
U40060	5548
U12686	5549
U24498	5550
U65553	5551
U82939	5552
U20456	5553
U26172	5554
U106813	5555
U107263	5556
U16713	5557
U76112	5558
U49066	5559
U79591	5560
U5944	5561
U47147	5562
U18994	5563
U4863	5564
U164172	5565
U112922	5566
U85550	5567
U5109	5568
U83222	5569
U52187	5570
U22989	5571
U109076	5572
U74303	5573
U94550	5574
U32091	5575
U7698	5576
U320	5577
U87608	5578
U116111	5579
U1320	5580
U51074	5581
U59921	5582
U158335	5583
U123004	5584
U75381	5585
U18082	5586
U8166	5587
U30687	5588
U110297	5589
U7762	5590
U60493	5591
U31480	5592
U4744	5593
U13347	5594
U46453	5595
U172684	5596
U94134	5597
U9811	5598
U58111	5599
U146261	5600
U11879	5601
U21755	5602
U175156	5603
U20092	5604
U6866	5605
U123187	5606
U26859	5607
U86468	5608
U78079	5609
U22815	5610
U18063	5611
U28312	5612
U25607	5613
U18114	5614
U51123	5615
U71508	5616
U84901	5617
U75960	5618
U44625	5619
U61513	5620
U80733	5621
U18918	5622
U82936	5623
U80350	5624
U51793	5625
U32565	5626
U125880	5627
U174887	5628
U49139	5629
U127955	5630
U134552	5631
U50416	5632
U39604	5633
U87369	5634
U32458	5635
U152123	5636
U12227	5637
U59973	5638
U44939	5639
U27832	5640
U28295	5641
U98360	5642
U49401	5643
U151538	5644
U357	5645
U47023	5646
U58583	5647
U70840	5648
U240	5649
U52656	5650
U38026	5651
U76395	5652
U34719	5653
U18182	5654
U104750	5655
U10234	5656
U40327	5657
U171510	5658
U163976	5659
U30162	5660
U155868	5661
U110699	5662
U12742	5663
U80536	5664
U93994	5665
U93919	5666
U200091	5667
U42908	5668
U27248	5669
U207384	5670
U58574	5671
U50914	5672
U115103	5673
U14551	5674
U111253	5675
U12774	5676
U81616	5677
U8655	5678
U102229	5679
U3243	5680
U105959	5681
U85846	5682
U165797	5683
U43575	5684
U105004	5685
U3940	5686
U120724	5687
U21753	5688
U19372	5689
U42539	5690
U131901	5691
U13571	5692
U11721	5693
U19295	5694
U6875	5695
U29148	5696
U6555	5697
U19757	5698
U146598	5699
U38969	5700
U33179	5701
U184802	5702
U99783	5703
U66204	5704
U10787	5705
U38916	5706
U3643	5707
U1148	5708
U220210	5709
U35049	5710
U10528	5711
U146971	5712
U49107	5713
U2947	5714
U16845	5715
U29579	5716
U77647	5717
U14178	5718
U83206	5719
U97153	5720
U95637	5721
U145895	5722
U190510	5723
U42558	5724
U20288	5725
U44496	5726
U58815	5727
U90594	5728
U131785	5729
U14065	5730
U13226	5731
U113323	5732
U78325	5733
U71228	5734
U24615	5735
U13202	5736
U39269	5737
U52259	5738
U20432	5739
U7492	5740
U58267	5741
U100821	5742
U8062	5743
U29690	5744
U8295	5745
U10148	5746
U184548	5747
U30421	5748
U13821	5749
U9021	5750
U3393	5751
U31875	5752
U49007	5753
U36400	5754
U34777	5755
U140149	5756
U5346	5757
U23454	5758
U21629	5759
U88898	5760
U89376	5761
U36460	5762
U8121	5763
U59775	5764
U4135	5765
U3613	5766
U26420	5767
U7057	5768
U59169	5769
U17679	5770
U185639	5771
U112144	5772
U13619	5773
U3373	5774
U55844	5775
U159588	5776
U33934	5777
U133371	5778
U38518	5779
U16224	5780
U65624	5781
U56983	5782
U100950	5783
U41266	5784
U42836	5785
U28679	5786
U13035	5787
U158052	5788
U77849	5789
U4412	5790
U18643	5791
U104463	5792
U10895	5793
U44736	5794
U95593	5795
U17061	5796
U29563	5797
U141005	5798
U178694	5799
U51501	5800
U4559	5801
U145970	5802
U210991	5803
U133523	5804
U163179	5805
U103020	5806
U138953	5807
U117362	5808
U86108	5809
U15305	5810
U114600	5811
U140409	5812
U83490	5813
U83147	5814
U4054	5815
U10506	5816
U255	5817
U73637	5818
U102444	5819
U1175	5820
U126982	5821
U55174	5822
U58749	5823
U51680	5824
U9150	5825
U14053	5826
U130853	5827
U13212	5828
U17376	5829
